id,feature_A,feature_B,target
13872,8.4759,2.3462,1
13873,9.1466,1.9724,1
13874,4.7153,0.6668,0
13875,8.2790,4.4493,1
13876,8.9544,2.6581,1
13877,6.5347,3.3833,1
13878,7.8354,3.4509,1
13879,4.0225,3.4829,1
13880,0.4467,0.8336,0
13881,8.3603,4.1920,1
13882,2.6055,1.6312,0
13883,4.6344,3.8401,1
13884,8.4579,1.9528,1
13885,3.4454,3.7416,0
13886,3.6567,1.7709,0
13887,2.6076,0.0848,0
13888,4.9395,1.2563,0
13889,9.4930,2.0979,1
13890,1.1430,1.5537,0
13891,5.8683,3.8095,1
13892,7.3302,0.5121,1
13893,8.0691,4.3835,1
13894,5.6375,2.4913,1
13895,5.7477,1.6270,0
13896,7.9078,1.1571,1
13897,0.7162,0.0348,0
13898,3.4230,2.3870,0
13899,5.4505,4.6176,1
13900,9.0184,2.1509,1
13901,2.3083,3.2290,0
13902,3.1654,1.3368,0
13903,5.2448,0.2968,0
13904,9.0838,2.7039,1
13905,4.4462,1.0493,0
13906,1.7011,4.1787,0
13907,6.8095,4.0217,1
13908,9.5061,1.2418,1
13909,0.0685,1.8874,0
13910,0.3928,2.9903,0
13911,9.1446,4.0141,1
13912,6.7108,2.7252,1
13913,4.5823,4.8423,1
13914,7.7120,4.4370,1
13915,6.9805,4.1317,1
13916,4.0720,3.3316,0
13917,6.6429,4.6816,1
13918,7.7131,2.5618,1
13919,3.1111,3.9028,0
13920,3.2503,2.6178,0
13921,7.6621,1.0026,1
13922,9.0563,0.2933,1
13923,2.0475,1.9857,0
13924,5.0179,2.2841,0
13925,6.2494,2.8345,1
13926,8.2292,2.4155,1
13927,9.7406,4.0011,1
13928,0.8430,4.7946,0
13929,0.7312,1.4830,0
13930,8.5045,4.8802,1
13931,7.4545,4.5241,1
13932,5.0984,3.2395,1
13933,2.3656,4.6658,0
13934,9.7637,4.2969,1
13935,8.8705,0.8855,1
13936,1.6971,1.4744,0
13937,3.6479,2.9025,0
13938,5.6484,0.6486,0
13939,6.9784,1.6067,1
13940,0.5562,4.7900,0
13941,3.7630,1.7170,0
13942,8.4150,4.5357,1
13943,9.5584,2.0299,1
13944,5.8747,3.7416,1
13945,5.8187,3.2515,1
13946,8.0765,2.0294,1
13947,3.7956,3.2877,0
13948,7.5820,4.4263,1
13949,1.3297,3.7880,0
13950,0.7920,1.0028,0
13951,1.3154,4.1689,0
13952,2.3593,3.3968,0
13953,0.2581,0.7595,0
13954,1.2307,1.1836,0
13955,7.0737,4.3731,1
13956,0.9389,4.2335,0
13957,4.8643,2.6868,1
13958,0.5647,4.1653,0
13959,3.7134,0.9457,0
13960,6.8692,2.9281,1
13961,9.3440,0.1019,1
13962,9.0276,4.2735,1
13963,7.9399,2.6301,1
13964,4.6763,0.5524,0
13965,6.5000,1.0206,1
13966,4.4821,0.6877,0
13967,2.3894,1.8622,0
13968,7.6118,0.6548,1
13969,3.7271,0.3214,0
13970,2.8824,0.7976,0
13971,3.7260,2.1084,0
13972,8.1344,0.6116,1
13973,7.6288,4.3412,1
13974,0.0475,1.8930,0
13975,7.8831,0.1888,1
13976,5.1721,0.3299,0
13977,1.0227,0.6126,0
13978,0.9626,4.3134,0
13979,4.8102,0.6801,0
13980,0.7312,2.4683,0
13981,0.3605,0.8344,0
13982,6.2083,2.2011,1
13983,7.7625,4.0610,1
13984,9.6865,4.1576,1
13985,0.7310,2.4001,0
13986,0.0316,3.4775,0
13987,7.7994,2.3273,1
13988,5.4095,1.6664,0
13989,0.6619,3.6322,0
13990,0.9497,0.1608,0
13991,4.6148,0.1060,0
13992,9.8388,3.4749,1
13993,8.1773,0.9968,1
13994,5.4891,1.4651,0
13995,2.9537,4.8295,1
13996,7.6951,0.3527,1
13997,3.0236,1.9134,0
13998,4.5201,4.1798,1
13999,0.6646,4.7903,0
14000,0.4152,4.9631,0
14001,1.7469,1.3726,0
14002,3.8389,0.5247,0
14003,9.8369,1.0985,1
14004,1.7704,0.9527,0
14005,8.0930,0.4153,1
14006,1.5813,0.1214,0
14007,1.9679,4.2334,0
14008,5.3930,3.3061,1
14009,3.1205,2.0338,0
14010,7.4746,1.2741,1
14011,5.9799,0.6178,0
14012,8.8371,4.5005,1
14013,6.7072,1.0702,1
14014,8.4002,1.8742,1
14015,6.3387,1.8430,1
14016,2.4956,1.4481,0
14017,7.2276,3.1880,1
14018,8.5825,2.0436,1
14019,3.1573,4.9891,1
14020,9.5646,1.9478,1
14021,9.6046,3.9019,1
14022,8.6893,4.8125,1
14023,8.7396,4.3247,1
14024,8.0924,3.1271,1
14025,6.0744,2.8301,1
14026,8.6242,3.5242,1
14027,6.2705,2.8192,1
14028,6.5148,3.5632,1
14029,8.0973,4.8508,1
14030,5.3538,4.8571,1
14031,8.1953,2.1756,1
14032,0.5218,0.7982,0
14033,1.4958,0.8158,0
14034,0.7662,1.8548,0
14035,8.4626,4.9659,1
14036,4.0682,0.9618,0
14037,9.2056,4.6249,1
14038,1.0335,1.9441,0
14039,5.2204,0.1312,0
14040,8.6730,0.2316,1
14041,8.7982,0.8286,1
14042,7.4759,2.2567,1
14043,0.1042,0.0026,0
14044,9.0944,1.7042,1
14045,6.2730,2.5154,1
14046,2.8557,0.4549,0
14047,3.9582,4.6425,1
14048,0.0827,2.5494,0
14049,6.5410,4.5489,1
14050,2.3201,0.3901,0
14051,0.2210,1.2836,0
14052,4.0343,3.4671,1
14053,4.0470,3.5077,1
14054,9.9662,2.3039,1
14055,0.7498,0.5046,0
14056,5.0280,0.9287,0
14057,1.5723,2.7177,0
14058,1.0706,1.5981,0
14059,2.1585,2.4768,0
14060,0.0721,4.6209,0
14061,5.3971,4.1431,1
14062,9.7863,0.3971,1
14063,1.0517,1.6726,0
14064,6.7372,0.0727,0
14065,7.3911,0.2936,1
14066,4.6649,0.2792,0
14067,8.9882,0.5470,1
14068,0.2764,2.7076,0
14069,8.0846,1.1078,1
14070,1.4104,0.3133,0
14071,1.8177,3.2729,0
14072,3.5189,3.7038,0
14073,8.6866,0.3847,1
14074,6.4796,3.9706,1
14075,2.7063,1.6536,0
14076,1.5290,3.3203,0
14077,0.4209,4.0446,0
14078,4.5270,4.4329,1
14079,5.7947,2.0636,1
14080,9.2245,1.4609,1
14081,1.3533,3.9202,0
14082,0.3569,3.2746,0
14083,6.4737,2.0430,1
14084,9.3145,3.0961,1
14085,0.2337,3.2071,0
14086,2.0150,1.1091,0
14087,3.3010,0.3130,0
14088,9.7548,2.8192,1
14089,6.6497,1.8140,1
14090,8.4154,0.7106,1
14091,0.0458,0.8897,0
14092,4.3186,1.4595,0
14093,5.7454,2.7403,1
14094,4.9479,2.4405,0
14095,9.2901,4.0455,1
14096,9.1861,3.3297,1
14097,3.0690,3.7185,0
14098,3.6089,0.0684,0
14099,3.1025,4.9915,1
14100,4.8246,0.3630,0
14101,9.8920,3.9921,1
14102,8.9650,3.1509,1
14103,2.1472,1.1417,0
14104,1.1529,2.9732,0
14105,4.9928,3.6701,1
14106,0.1306,2.6423,0
14107,4.7346,1.6638,0
14108,6.3030,2.7365,1
14109,7.8191,2.2762,1
14110,0.2894,0.7076,0
14111,4.6597,2.4719,0
14112,1.1861,2.6589,0
14113,4.2811,2.6820,0
14114,0.1766,1.6996,0
14115,1.5965,2.8680,0
14116,0.8277,0.3787,0
14117,4.8486,2.1812,0
14118,3.6234,0.6307,0
14119,2.7102,0.7391,0
14120,3.5571,2.5188,0
14121,0.6162,1.4909,0
14122,7.2272,1.0143,1
14123,7.7859,4.3368,1
14124,6.7314,2.2963,1
14125,0.8051,3.7558,0
14126,3.7560,0.6259,0
14127,6.6791,2.5421,1
14128,7.7937,3.2869,1
14129,1.3774,4.8978,0
14130,0.0623,1.9465,0
14131,6.5906,1.8959,1
14132,7.0545,4.7444,1
14133,6.0997,2.2684,1
14134,0.4965,0.9504,0
14135,7.6852,2.1786,1
14136,0.3487,4.6406,0
14137,2.9068,4.9892,1
14138,9.0921,0.4166,1
14139,2.5259,4.4974,0
14140,3.0756,1.0997,0
14141,7.6112,4.9730,1
14142,6.6067,4.6885,1
14143,8.0884,3.8975,1
14144,1.7048,2.5632,0
14145,7.3639,1.6992,1
14146,8.3395,0.8630,1
14147,3.0893,4.3358,0
14148,2.9554,3.9283,0
14149,1.1866,2.8926,0
14150,9.3466,0.9889,1
14151,9.5703,3.2144,1
14152,6.3618,4.2843,1
14153,6.2127,2.1522,1
14154,0.4184,4.0910,0
14155,0.7891,0.4744,0
14156,7.6277,0.3813,1
14157,6.1380,3.9537,1
14158,1.3264,1.6285,0
14159,1.5824,1.0814,0
14160,9.5199,0.4091,1
14161,3.0576,2.6014,0
14162,0.3235,4.1923,0
14163,5.8263,4.0690,1
14164,9.1960,2.3145,1
14165,9.9310,1.5281,1
14166,5.0922,4.0448,1
14167,2.0022,4.6426,0
14168,1.6848,3.9081,0
14169,0.0744,0.2826,0
14170,4.2537,3.1956,0
14171,3.2567,1.2879,0
14172,4.2838,0.8457,0
14173,0.9523,4.0770,0
14174,2.6969,1.2884,0
14175,1.5489,0.3090,0
14176,0.4495,2.3218,0
14177,5.0079,0.5488,0
14178,8.1630,1.7257,1
14179,9.3775,2.4790,1
14180,0.1877,4.4905,0
14181,2.4253,3.9258,0
14182,4.2326,3.9653,1
14183,0.9800,3.7071,0
14184,2.9650,1.7254,0
14185,3.5921,0.3612,0
14186,4.6199,1.9793,0
14187,5.8701,1.3742,0
14188,7.4561,4.2270,1
14189,1.8570,4.6505,0
14190,8.6683,0.9300,1
14191,3.3586,2.2266,0
14192,5.2216,4.0711,1
14193,7.6552,3.9220,1
14194,4.8686,1.0272,0
14195,4.4649,1.5956,0
14196,4.0127,4.4911,1
14197,5.1053,2.7778,1
14198,6.0853,3.5170,1
14199,3.3837,4.8202,1
14200,4.5447,4.3074,1
14201,3.1587,3.8267,0
14202,0.6156,2.1722,0
14203,9.6845,3.2516,1
14204,5.5707,3.2550,1
14205,6.4574,0.7298,0
14206,1.5693,1.4701,0
14207,4.3038,1.0707,0
14208,8.2012,3.2449,1
14209,6.1730,0.5695,0
14210,4.6753,2.9474,1
14211,8.6499,4.0900,1
14212,0.5296,0.3712,0
14213,9.8697,4.9225,1
14214,4.8265,1.2083,0
14215,4.8047,3.2484,1
14216,3.0582,4.2233,0
14217,7.6413,2.1502,1
14218,4.0671,1.4656,0
14219,7.4671,4.6057,1
14220,2.4475,2.3582,0
14221,5.7221,4.2386,1
14222,7.5978,3.5067,1
14223,3.2962,3.7113,0
14224,1.3214,2.4514,0
14225,6.4140,0.4156,0
14226,8.1267,2.9559,1
14227,8.2235,0.1537,1
14228,1.5279,3.0012,0
14229,6.3819,0.9803,0
14230,4.4297,2.1879,0
14231,6.0162,4.0310,1
14232,9.8239,3.1920,1
14233,2.7645,2.9388,0
14234,0.5481,1.2223,0
14235,3.9101,0.0385,0
14236,3.8904,1.9767,0
14237,7.0597,1.3675,1
14238,1.8397,4.4707,0
14239,9.6833,4.9552,1
14240,3.7984,0.5492,0
14241,5.3857,3.7549,1
14242,4.3056,4.6464,1
14243,5.6903,4.6392,1
14244,6.5892,0.3635,0
14245,6.5758,0.9717,1
14246,5.0495,2.7653,1
14247,3.3181,4.4277,1
14248,6.6594,0.2817,0
14249,5.7662,3.0861,1
14250,1.3899,0.8150,0
14251,9.1239,1.8631,1
14252,6.7663,3.2631,1
14253,9.1919,4.9750,1
14254,5.3089,3.6374,1
14255,3.7068,4.9060,1
14256,9.9768,2.7357,1
14257,9.6218,3.9003,1
14258,7.3282,0.8488,1
14259,4.2837,4.2086,1
14260,4.0415,1.7634,0
14261,7.2977,2.5655,1
14262,2.3268,0.4429,0
14263,4.2539,3.6840,1
14264,1.0894,4.4155,0
14265,4.6016,2.2207,0
14266,6.4484,3.3783,1
14267,8.4706,1.1077,1
14268,9.1754,3.0901,1
14269,6.5624,1.2971,1
14270,2.6032,3.0521,0
14271,9.1150,4.3570,1
14272,2.2634,2.2326,0
14273,7.5044,1.5226,1
14274,4.6514,1.1330,0
14275,9.5981,2.1163,1
14276,8.3167,0.9632,1
14277,3.0894,0.1605,0
14278,7.3049,3.1483,1
14279,0.3710,3.2763,0
14280,3.9435,2.1879,0
14281,8.3512,4.4723,1
14282,9.6235,4.0971,1
14283,5.7886,2.4523,1
14284,6.9122,2.6121,1
14285,4.2383,3.7516,1
14286,1.8287,3.1178,0
14287,2.0827,4.4389,0
14288,3.4771,4.8390,1
14289,2.8595,3.6166,0
14290,3.5868,3.6560,0
14291,4.5830,0.4565,0
14292,7.2220,2.7174,1
14293,8.8691,0.6944,1
14294,2.5726,0.6618,0
14295,9.2996,1.2524,1
14296,2.1705,2.0215,0
14297,8.8877,1.2165,1
14298,2.7079,0.0988,0
14299,9.2657,0.3091,1
14300,3.8070,3.8116,1
14301,2.1243,3.9943,0
14302,6.2727,3.2141,1
14303,5.7778,0.1499,0
14304,5.3110,3.2921,1
14305,7.1230,0.3251,0
14306,5.1295,3.7164,1
14307,0.9452,4.1161,0
14308,5.2715,0.0205,0
14309,3.6569,1.8801,0
14310,6.1337,0.3082,0
14311,3.1978,0.0047,0
14312,1.3742,4.5359,0
14313,4.6597,2.8161,0
14314,8.7030,4.5672,1
14315,9.1507,1.7069,1
14316,8.0291,1.3067,1
14317,7.4435,3.3263,1
14318,3.6519,4.0913,1
14319,8.1671,0.7128,1
14320,4.2613,0.4690,0
14321,2.2830,4.9552,0
14322,8.3949,4.3557,1
14323,1.1100,1.7328,0
14324,1.1007,1.3325,0
14325,4.0795,2.3589,0
14326,3.2725,2.7952,0
14327,3.1441,2.4842,0
14328,8.6453,1.5970,1
14329,5.4785,0.6982,0
14330,1.9853,4.6569,0
14331,5.8584,4.2656,1
14332,8.1939,2.7822,1
14333,8.9129,4.0141,1
14334,4.6464,3.2848,1
14335,2.1327,2.7025,0
14336,6.9721,1.4470,1
14337,7.2130,1.8440,1
14338,6.4798,0.7130,0
14339,9.7689,2.9580,1
14340,3.3944,1.5250,0
14341,0.6986,1.0079,0
14342,3.1370,0.7576,0
14343,9.8812,4.7095,1
14344,5.3393,0.1425,0
14345,5.5057,4.7266,1
14346,0.1763,3.8309,0
14347,0.1098,2.2951,0
14348,1.9900,4.4246,0
14349,4.3290,0.3605,0
14350,8.3161,4.5110,1
14351,1.3383,2.8672,0
14352,8.4453,1.5389,1
14353,2.5528,1.7987,0
14354,7.3064,0.0913,0
14355,0.0736,2.8609,0
14356,5.8494,3.4510,1
14357,6.4436,1.1748,1
14358,9.6811,1.4778,1
14359,9.9760,4.0541,1
14360,8.5579,0.0372,1
14361,7.6292,0.0194,1
14362,6.5407,4.8513,1
14363,9.8593,1.7615,1
14364,3.1166,0.9436,0
14365,3.1456,2.8850,0
14366,3.4895,1.2946,0
14367,1.7716,4.7275,0
14368,0.7154,3.9546,0
14369,2.4625,3.5763,0
14370,8.5686,4.9214,1
14371,2.9342,0.5951,0
14372,2.3396,4.6442,0
14373,7.0193,1.4866,1
14374,5.1396,1.6044,0
14375,2.0986,3.5326,0
14376,1.7431,3.1571,0
14377,3.3566,3.2648,0
14378,7.3982,3.9456,1
14379,3.2307,3.6438,0
14380,4.4297,1.9293,0
14381,5.9835,3.3980,1
14382,1.8389,3.5651,0
14383,0.5931,3.8484,0
14384,4.5176,0.7402,0
14385,9.5757,3.8298,1
14386,9.8384,2.0754,1
14387,8.7899,1.8472,1
14388,9.3446,0.6319,1
14389,1.2088,3.6895,0
14390,6.8112,3.6365,1
14391,6.8282,0.7674,1
14392,1.7446,4.0268,0
14393,2.3657,4.3052,0
14394,9.5592,0.0555,1
14395,4.1736,2.6624,0
14396,5.1856,3.9530,1
14397,7.3580,1.2417,1
14398,7.0372,0.2379,0
14399,6.0954,3.7662,1
14400,8.8131,3.4997,1
14401,9.7649,3.2490,1
14402,5.7888,1.3680,0
14403,9.4262,4.5761,1
14404,7.9922,3.1610,1
14405,7.1524,3.3245,1
14406,9.8809,2.8320,1
14407,2.7693,0.4009,0
14408,5.9356,2.6133,1
14409,5.9647,3.4688,1
14410,2.7014,4.6357,0
14411,3.5241,0.4883,0
14412,3.0171,0.4737,0
14413,3.9324,1.8907,0
14414,2.2917,1.6525,0
14415,5.8262,3.7094,1
14416,9.8270,4.8314,1
14417,9.4526,3.3943,1
14418,2.2240,3.9769,0
14419,5.5105,2.4478,1
14420,3.0134,4.8226,1
14421,4.0248,2.9144,0
14422,7.8178,4.3661,1
14423,5.3377,2.2631,1
14424,0.8544,1.8927,0
14425,4.2842,4.1977,1
14426,2.4404,2.6962,0
14427,5.6836,1.4357,0
14428,3.7052,2.2513,0
14429,2.3256,3.5644,0
14430,2.9850,3.0670,0
14431,1.9443,4.4366,0
14432,1.7975,1.6619,0
14433,5.5931,1.3886,0
14434,6.4995,2.6896,1
14435,4.5279,3.8596,1
14436,7.7547,3.8349,1
14437,9.7313,4.0565,1
14438,5.8063,1.8996,1
14439,3.8079,2.1622,0
14440,1.0549,0.5101,0
14441,1.6085,1.1956,0
14442,8.4524,1.6403,1
14443,8.4152,0.2390,1
14444,3.9114,1.8416,0
14445,9.6450,4.2228,1
14446,2.4276,0.3524,0
14447,3.1890,0.0162,0
14448,5.3154,1.0394,0
14449,9.0172,1.3147,1
14450,4.5805,4.1419,1
14451,2.0432,0.5905,0
14452,8.0927,0.1550,1
14453,0.4674,0.3104,0
14454,7.6317,3.6106,1
14455,3.5365,0.9488,0
14456,4.3700,3.2890,1
14457,3.0007,0.1048,0
14458,4.2688,0.0422,0
14459,3.2541,1.1292,0
14460,3.1902,3.2137,0
14461,9.6801,2.2366,1
14462,4.5946,0.5959,0
14463,6.2757,0.7988,0
14464,4.0233,0.8006,0
14465,9.6280,0.0639,1
14466,8.4162,0.5275,1
14467,1.8799,4.0763,0
14468,8.8594,0.5320,1
14469,8.7459,2.7881,1
14470,7.3881,3.7251,1
14471,6.4944,3.8676,1
14472,2.2706,3.2171,0
14473,2.1258,3.0613,0
14474,3.5538,0.7529,0
14475,9.4659,0.5068,1
14476,7.1444,4.0802,1
14477,7.6391,3.5000,1
14478,0.1157,3.2025,0
14479,4.5323,4.3123,1
14480,0.1961,3.4365,0
14481,2.9866,1.8032,0
14482,7.5095,0.4982,1
14483,4.4372,3.3457,1
14484,3.6921,2.2565,0
14485,5.2004,3.4901,1
14486,1.3508,3.3735,0
14487,0.2108,1.4778,0
14488,9.4815,1.9968,1
14489,4.4667,0.8340,0
14490,0.1083,1.1699,0
14491,5.3770,3.3383,1
14492,4.7506,4.2091,1
14493,8.0089,2.2992,1
14494,5.9253,1.2983,0
14495,5.7161,2.6375,1
14496,1.2201,3.5541,0
14497,5.1518,3.6819,1
14498,9.6337,2.8983,1
14499,6.6419,2.2284,1
14500,2.7224,3.5096,0
14501,2.7958,1.7672,0
14502,1.0190,3.3510,0
14503,1.2907,3.4847,0
14504,7.2498,2.3238,1
14505,9.0482,4.9426,1
14506,9.7195,0.8438,1
14507,7.6691,4.8416,1
14508,0.3050,3.0444,0
14509,0.2755,3.6026,0
14510,4.6680,1.4767,0
14511,0.5375,4.5207,0
14512,6.5559,2.9651,1
14513,1.8126,3.4736,0
14514,9.9731,2.0607,1
14515,6.9046,4.8357,1
14516,2.0344,4.7973,0
14517,9.8325,3.9139,1
14518,6.4140,2.3817,1
14519,0.1833,1.7765,0
14520,3.7817,3.3709,0
14521,6.4519,0.7858,0
14522,6.3041,0.9103,0
14523,9.8836,0.5365,1
14524,8.5377,2.9787,1
14525,1.8608,4.0745,0
14526,4.0487,4.1253,1
14527,1.4726,0.5331,0
14528,3.2887,4.6210,1
14529,6.6976,2.6940,1
14530,7.2952,2.5294,1
14531,5.4333,0.3907,0
14532,0.6332,1.7254,0
14533,2.0473,0.5479,0
14534,6.2587,1.8185,1
14535,1.8583,3.9598,0
14536,9.1778,3.3146,1
14537,2.3594,4.9250,0
14538,2.0476,2.8336,0
14539,1.6455,4.1520,0
14540,3.4268,0.9060,0
14541,1.7711,3.8082,0
14542,7.1715,0.7390,1
14543,1.7875,4.7740,0
14544,7.3468,4.5726,1
14545,1.9744,2.5604,0
14546,8.9015,2.2907,1
14547,6.1387,0.0989,0
14548,3.4966,2.4202,0
14549,1.7739,1.6106,0
14550,2.6584,1.8840,0
14551,3.2900,1.0302,0
14552,9.5968,4.4376,1
14553,5.6309,2.8476,1
14554,9.3775,4.7965,1
14555,2.6114,1.7236,0
14556,8.4542,1.5868,1
14557,1.4969,2.4559,0
14558,0.1505,1.5202,0
14559,3.7325,4.3745,1
14560,9.8272,0.3866,1
14561,3.9541,4.1866,1
14562,3.9210,2.5542,0
14563,4.0957,3.9807,1
14564,8.8352,4.8791,1
14565,6.4631,1.5313,1
14566,2.9077,3.9049,0
14567,2.0804,1.2000,0
14568,5.8743,0.1998,0
14569,8.4681,1.9478,1
14570,4.4689,3.3057,1
14571,5.4497,2.1880,1
14572,3.3313,2.0615,0
14573,5.2393,2.0631,0
14574,0.2318,2.2571,0
14575,6.5685,2.4057,1
14576,8.7384,0.9785,1
14577,9.4981,1.0509,1
14578,6.9716,3.0228,1
14579,0.0128,2.0889,0
14580,5.9024,4.2590,1
14581,1.1823,2.8202,0
14582,5.1232,0.4527,0
14583,9.1531,3.7324,1
14584,6.2021,2.2736,1
14585,2.1910,4.8451,0
14586,5.1577,0.4515,0
14587,7.7430,0.4176,1
14588,4.3986,2.5509,0
14589,9.7110,0.3605,1
14590,9.4566,0.1941,1
14591,1.6929,3.8292,0
14592,2.5834,0.5294,0
14593,9.8963,3.2288,1
14594,2.8267,3.7052,0
14595,1.8116,2.2559,0
14596,1.8844,2.2325,0
14597,0.5926,2.0379,0
14598,2.0761,2.5330,0
14599,1.2042,3.3581,0
14600,1.7241,2.5742,0
14601,2.5407,4.4574,0
14602,0.3495,4.1775,0
14603,5.1140,1.9867,0
14604,2.3460,3.5548,0
14605,7.2263,1.9118,1
14606,1.3844,4.5850,0
14607,2.5823,2.7447,0
14608,8.9906,0.5654,1
14609,6.7157,1.4742,1
14610,1.9315,3.6719,0
14611,9.8400,3.1675,1
14612,0.7536,0.3795,0
14613,8.8803,4.3648,1
14614,3.1365,2.3381,0
14615,0.0116,4.1097,0
14616,1.2069,2.4466,0
14617,0.8213,0.2703,0
14618,7.3073,3.0751,1
14619,7.5555,2.5220,1
14620,9.1792,3.3868,1
14621,4.3316,2.8133,0
14622,3.5832,4.9898,1
14623,6.7176,3.4736,1
14624,6.7991,3.9204,1
14625,2.4189,2.7173,0
14626,1.5758,4.6190,0
14627,1.6066,0.4115,0
14628,9.0691,0.2718,1
14629,8.8694,0.8407,1
14630,6.9802,2.6101,1
14631,8.1190,0.4325,1
14632,4.3914,4.2420,1
14633,0.4105,0.2823,0
14634,3.5883,4.8079,1
14635,1.7913,4.1658,0
14636,9.4407,4.3698,1
14637,2.9104,1.6602,0
14638,5.6421,2.0163,1
14639,1.0105,4.8098,0
14640,7.7664,3.7764,1
14641,8.3357,4.6525,1
14642,0.1352,1.5780,0
14643,8.6291,4.9855,1
14644,1.1511,3.6721,0
14645,4.0394,1.8470,0
14646,5.9307,3.3725,1
14647,4.3627,4.2142,1
14648,6.5392,3.7910,1
14649,2.9386,3.4044,0
14650,5.6529,2.7774,1
14651,1.2633,3.7781,0
14652,9.9336,1.9297,1
14653,0.4093,1.7880,0
14654,9.7632,0.8256,1
14655,1.1515,0.8232,0
14656,3.2500,4.1966,0
14657,7.3243,3.0681,1
14658,9.5615,3.6203,1
14659,6.1755,2.4688,1
14660,3.5695,4.0006,1
14661,8.8219,2.6758,1
14662,4.4488,2.8114,0
14663,9.5846,1.4498,1
14664,8.1071,4.9959,1
14665,8.5898,4.0609,1
14666,2.8631,4.4734,0
14667,0.4276,2.8193,0
14668,8.7157,1.0893,1
14669,7.5968,2.0449,1
14670,1.6358,2.6706,0
14671,7.7118,2.9099,1
14672,2.5832,0.3416,0
14673,7.2779,2.9391,1
14674,7.2473,3.9281,1
14675,1.1672,2.7170,0
14676,4.8112,0.4675,0
14677,8.5891,4.4758,1
14678,9.4898,4.6930,1
14679,2.6390,1.2808,0
14680,4.4066,4.6447,1
14681,7.9887,3.8464,1
14682,5.8691,3.6696,1
14683,2.5628,2.0539,0
14684,7.2841,3.6271,1
14685,1.9543,1.4765,0
14686,6.4237,3.0250,1
14687,6.7166,3.9481,1
14688,2.2975,0.5592,0
14689,4.3909,2.2210,0
14690,9.8071,3.5791,1
14691,2.2422,3.4295,0
14692,2.6092,3.0086,0
14693,1.0549,1.1693,0
14694,5.0072,0.5697,0
14695,0.1243,4.1078,0
14696,6.8620,0.1594,0
14697,6.8749,3.4272,1
14698,4.3133,4.4523,1
14699,7.8203,2.4857,1
14700,3.2529,2.2038,0
14701,0.5147,1.1570,0
14702,0.8549,4.2922,0
14703,1.2246,3.6758,0
14704,8.9318,2.7204,1
14705,3.2587,0.5821,0
14706,4.1688,1.8631,0
14707,7.3410,1.0041,1
14708,4.6795,2.5842,0
14709,3.8227,3.5157,0
14710,0.8324,0.8522,0
14711,7.3766,2.8857,1
14712,5.5112,1.2962,0
14713,5.0112,0.8967,0
14714,6.2333,2.0691,1
14715,8.3018,2.0190,1
14716,4.2110,3.2891,1
14717,9.2519,4.7790,1
14718,4.1645,1.4982,0
14719,9.0915,1.7726,1
14720,5.4081,3.2367,1
14721,2.0028,2.9326,0
14722,5.4454,3.6462,1
14723,1.1647,3.9217,0
14724,4.3269,4.3857,1
14725,6.3029,0.7028,0
14726,3.3307,0.3613,0
14727,1.0468,0.9708,0
14728,4.0046,1.9545,0
14729,1.7891,1.0580,0
14730,2.2666,1.4016,0
14731,4.9774,2.9128,1
14732,7.5861,1.6303,1
14733,9.5910,2.7974,1
14734,4.5104,2.6930,0
14735,2.4579,1.5014,0
14736,0.2567,4.3639,0
14737,1.6234,4.8180,0
14738,7.7884,3.1810,1
14739,4.1895,1.8010,0
14740,7.5634,1.8922,1
14741,8.1273,3.0253,1
14742,4.2790,2.8674,0
14743,2.7986,4.4263,0
14744,4.6400,4.7298,1
14745,7.5249,2.8058,1
14746,0.8712,1.6049,0
14747,1.9308,4.3527,0
14748,0.0999,4.4082,0
14749,5.8217,0.2559,0
14750,6.2021,1.5257,1
14751,6.0759,2.5432,1
14752,3.5121,4.1103,1
14753,5.8784,2.3230,1
14754,2.9103,0.4444,0
14755,0.7736,4.3740,0
14756,2.1359,2.1109,0
14757,6.0997,4.3249,1
14758,2.8419,1.4491,0
14759,5.3493,1.4167,0
14760,8.1080,2.5961,1
14761,7.6097,4.9442,1
14762,8.6722,2.7617,1
14763,2.5480,0.0626,0
14764,1.8851,2.0494,0
14765,9.8082,1.2718,1
14766,9.4948,1.7542,1
14767,2.3864,1.2597,0
14768,5.4967,2.6442,1
14769,7.3295,2.1141,1
14770,3.7730,1.2016,0
14771,7.8762,3.1201,1
14772,3.9870,4.5285,1
14773,8.8890,4.9412,1
14774,7.9537,0.3428,1
14775,4.8326,0.6665,0
14776,0.8327,2.3577,0
14777,1.8799,3.3407,0
14778,4.8589,3.0459,1
14779,1.6674,1.7355,0
14780,9.9072,0.5512,1
14781,7.5879,4.1763,1
14782,1.8557,4.0302,0
14783,7.5502,4.6112,1
14784,3.0966,4.8472,1
14785,0.8737,2.0726,0
14786,6.2201,2.1537,1
14787,8.7413,4.7588,1
14788,3.4332,2.9386,0
14789,1.2743,2.5117,0
14790,7.6685,1.0142,1
14791,8.1559,1.1159,1
14792,4.4756,3.8948,1
14793,8.2841,1.6027,1
14794,5.1649,0.2700,0
14795,1.4434,4.5781,0
14796,9.8218,4.5421,1
14797,9.7585,4.6919,1
14798,9.6727,0.7236,1
14799,8.9076,3.0875,1
14800,6.2090,1.9722,1
14801,9.4794,0.0466,1
14802,3.9512,2.0596,0
14803,1.0689,4.7929,0
